Country Name,Country Code,Series Name,Series Code,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Myanmar,MMR,"Population, total",SP.POP.TOTL,43237792,43793310,44371525,44959935,45539435,46095462,46627994,47140220,47624894,48073707,48482614,48846474,49171586,49479752,49800690,50155896,50553031,50986514,51448196,51924182,52403669
Myanmar,MMR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,3.7444872,3.959317154,4.415239181,3.519309519,2.752748457,2.966507458,2.257140411,2.00104717,2.210411864,3.272456656,3.881778356,..,..,..,..,..,..,4.524093697,5.529567589,5.835804166,6.006033147
Myanmar,MMR,"Total employment, total (ages 15+)",SL.EMP.TOTL,20263443,20664505,21089680,21518865,21881635,22189679,22442858,22662581,22832010,22974828,23091819,23148793,23212690,23299069,23378911,23477060,23710744,23924843,24134113,24365823,24620762
New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
New Zealand,NZL,Age dependency ratio (% of working-age population),SP.POP.DPND,52.81828128,53.01158534,53.11322309,53.08042761,52.9380894,52.74563544,52.26643657,51.84383447,51.44330296,51.03457297,50.62044079,50.45330864,50.32948416,50.27475813,50.32200136,50.48961789,51.02274505,51.49161557,51.93912994,52.41686309,52.94732358
New Zealand,NZL,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..,..,..,..,59.03748765,62.25220759,69.45661988,69.64511319,71.78924824,72.56805706,72.21916344,76.37404542,74.80647833,72.36755265,70.70368815,69.27866616
New Zealand,NZL,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,1.08099997,1.213000059,0.926999986,0.908999979,0.93599999,0.855000019,0.879999995,0.799000025,0.698000014,0.578000009,0.625,0.925999999,1.118999958,0.964999974,1.082000017,1.080000043,1.034000039,1.047999978,1.166000009,1.046000004,0.917999983
New Zealand,NZL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,8.156999588,7.532000065,7.278999805,7.702000141,7.394000053,7.077000141,7.166999817,6.936999798,7.092999935,7.010000229,6.543000221,5.445000172,5.323999882,5.118000031,4.906000137,4.577000141,4.362999916,4.96999979,4.706999779,3.773999929,3.576999903
New Zealand,NZL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,9.673999786,9.451999664,8.642999649,8.539999962,9.420999527,8.704999924,9.130000114,8.824000359,8.184000015,7.566999912,7.157000065,7.197000027,7.165999889,6.985000134,6.638000011,6.870999813,6.928999901,6.820000172,6.427999973,6.227000237,6.116000175
New Zealand,NZL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,25.3409996,24.89900017,24.04100037,24.23500061,23.09900093,23.32600021,22.87999916,22.74200058,22.40399933,22.84900093,22.19000053,22.53100014,22.09900093,21.73699951,21.19799995,20.96199989,20.38500023,20.27799988,20.28300095,20.84900093,21.98699951
New Zealand,NZL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.39367174,28.34887884,28.32064419,29.61704438,30.95055154,35.74575677,35.43103984,32.8470717,29.8397254,29.54360175,28.28551263,29.5900344,29.24601008,32.04301302,28.74219438,30.25993688,30.36423577,28.86164656,28.80010316,27.88084446,27.57475344
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.577216731,3.357954734,3.008397392,1.066112063,5.193739855,2.289439354,3.797646081,5.060591813,4.540270045,3.269630137,3.318905786,2.572912917,3.760418087,-1.545526426,1.916064648,0.962157189,2.69579849,2.499416581,2.018009991,3.544991417,4.434294944
New Zealand,NZL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.755146714,2.285570765,1.18723143,1.242462113,0.278040771,3.006943697,2.509600993,2.660947121,1.123590179,2.290249093,3.037020739,3.365404493,2.37614328,3.958944282,2.115655853,2.302025783,4.432943294,0.883430295,1.302862025,0.906599199,0.334308399
New Zealand,NZL,"Labor force, total",SL.TLF.TOTL.IN,1816972,1868377,1888204,1894117,1909725,1928886,1966167,2027895,2065672,2121367,2178626,2229983,2265375,2286635,2302431,2324565,2353499,2362576,2394021,2464873,2513183
New Zealand,NZL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Population, total",SP.POP.TOTL,3673400,3732000,3781300,3815000,3835100,3857700,3880500,3948500,4027200,4087500,4133900,4184600,4223800,4259800,4302600,4350700,4384000,4408100,4442100,4509700,4595700
New Zealand,NZL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,28.55763254,28.20805365,29.24813843,29.25812058,30.31327891,31.96581296,30.08199266,31.49031996,29.59184625,26.06159031,25.55528881,26.82149208,26.64635666,26.80620125,27.40553176
New Zealand,NZL,"Total employment, total (ages 15+)",SL.EMP.TOTL,1699597,1750677,1758869,1747901,1775286,1810464,1859018,1920619,1967533,2036282,2095631,2144109,2183826,2194713,2168409,2181850,2212999,2211125,2256127,2332254,2378241
Pakistan,PAK,Access to electricity (% of population),EG.ELC.ACCS.ZS,67.75183105,69.29030609,70.81347656,70.46,73.80171204,75.26216125,77.7,78.1339035,79.55731964,80.98051453,83.85,83.85049438,89.2,86.79083252,90.73,89.81377411,91.37,92.89678955,93.6,96.01585388,93.5
Pakistan,PAK,Age dependency ratio (% of working-age population),SP.POP.DPND,87.5522296,86.81889566,86.05796862,85.16467293,83.97480828,82.43802141,80.99189145,79.17531969,77.18060306,75.28410663,73.63045817,72.18749228,71.08069069,70.17749583,69.29062389,68.35123368,67.83976738,67.16276338,66.43714527,65.80333883,65.3008678
Pakistan,PAK,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..,..,..,..,0.750166847,1.176650386,1.89105541,2.758416192,3.462273081,3.997320682,4.397043632,4.863137082,5.458936451,6.5076215,7.527524643,8.770469128
Pakistan,PAK,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,22.13199997,22.44300079,19.95100021,21.97500038,22.13800049,21.32999992,21.29100037,20.60000038,20.84000015,23.76000023,24.13100052,26.41399956,26.60700035,28.2840004,25.9279995,26.36599922,24.98500061,24.02599907,23.85099983,22.13599968,21.53499985
Pakistan,PAK,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,0.980000019,0.976000011,1.080000043,0.867999971,0.866999984,0.796000004,0.796999991,0.834999979,0.829999983,0.90200001,0.890999973,0.902999997,0.842999995,0.958999991,1.327000022,1.343000054,1.519000053,1.350000024,1.324000001,1.131000042,1.444000006
Pakistan,PAK,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,46.82500076,46.82300186,44.17200089,47.27500153,47.27299881,48.41999817,48.41999817,42.0909996,42.0909996,43.06900024,43.06800079,43.38899994,43.63199997,44.69499969,44.62099838,43.38899994,43.49300003,42.05099869,42.23699951,42.23300171,41.00999832
Pakistan,PAK,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,18.5340004,18.53800011,18.93099976,17.12000084,17.12000084,18.03199959,18.03100014,20.76000023,20.76199913,20.31299973,20.31299973,20.7310009,20.98200035,20.11599922,20.16799927,21.41799927,21.76799965,22.7840004,22.92200089,22.87299919,24.02000046
Pakistan,PAK,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,16.70996966,16.90310178,16.08195323,16.48479118,15.35349933,13.44132462,14.65953961,15.2236172,16.71896741,15.6668995,15.68949543,14.13396282,13.21461341,12.38231088,12.39575242,13.51626785,13.96666966,12.39666276,13.27715343,12.24258363,10.60441157
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.96260915,4.846581284,1.014396014,2.550234295,3.660132744,4.260088012,1.982484032,3.224429973,4.846320935,7.368571359,7.667304271,6.177542036,4.832817277,1.701405465,2.831658519,1.606691959,2.74840255,3.50703342,4.396456633,4.674707981,4.731147475
Pakistan,PAK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.34357852,10.37380859,11.37549289,6.228004154,4.142637181,4.366664513,3.148261446,3.290344726,2.914134701,7.444624693,9.06332737,7.921084401,7.598684411,20.28612109,13.64776506,13.88113926,11.91676947,9.68505341,7.689503655,7.191671165,2.539515909
Pakistan,PAK,"Labor force, total",SL.TLF.TOTL.IN,34623303,36057146,37577502,38654373,40043321,41617691,42713694,43991382,45816194,47704747,50083730,52551736,53655064,54888464,56949189,56125279,57508050,59382954,61333632,62716806,65422753
Pakistan,PAK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,42.6993103,..,..,..,..,..,..,49.87363815,54.15121078,..,55.526371,54.89263916,55.37519073,54.73802185,56.76433945,55.59498978,56.97714996,..
Pakistan,PAK,"Population, total",SP.POP.TOTL,122829148,125938339,129086987,132253264,135405584,138523285,141601437,144654143,147703401,150780300,153909667,157093993,160332974,163644603,167049580,170560182,174184265,177911533,181712595,185546257,189380513
Pakistan,PAK,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,12.74247296,12.8290938,13.16532006,10.08899115,10.04260699,10.31131096,10.78383837,10.28454521,9.604414425,10.38526514,9.234737688,9.493557486,8.943092449,9.97542476,9.188676788,..,..,..,..
Pakistan,PAK,"Total employment, total (ages 15+)",SL.EMP.TOTL,32881297,34121036,35393864,36450992,37684480,38637946,39373640,40546179,42027653,44174006,46231574,49351461,50918750,52154785,53840654,55759558,57047505,58289647,59523561,61569857,63087063
Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100
Saudi Arabia,SAU,Age dependency ratio (% of working-age population),SP.POP.DPND,80.62127265,77.87610208,75.21551186,72.98575036,71.32375896,70.06459311,67.32761976,64.82854002,62.51868523,60.3335788,58.26219949,56.14190888,54.04375886,52.06621308,50.29457159,48.73807867,46.61938656,44.77463844,43.21417645,41.94547726,40.94795722
Saudi Arabia,SAU,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..,..,..,..,27.04210919,29.01225477,36.91173553,44.00236865,49.87490333,53.68482958,56.52654385,58.54225894,60.67260296,63.6962927,68.64837604,73.75147905
Saudi Arabia,SAU,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,0.307999998,0.338999987,0.317999989,0.243000001,0.270000011,0.338,0.300999999,0.298999995,0.330000013,0.050999999,0.059999999,0.061000001,0.059999999,0.068000004,0.044,0.048999999,0.057999998,0.055,0.048999999,0.044,0.035
Saudi Arabia,SAU,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.111999989,2.151000023,2.147000074,1.733999968,1.713000059,1.646999955,1.797999978,1.876000047,1.48300004,1.715999961,2.048000097,2.217999935,2.286000013,2.286000013,2.086999893,1.730000019,1.74000001,1.906000018,1.901000023,1.998999953,1.86500001
Saudi Arabia,SAU,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,7.487999916,6.980999947,6.644999981,6.275000095,6.265999794,6.118999958,6.027999878,4.660999775,4.453000069,4.163000107,4.032000065,3.980999947,4.291999817,4.295000076,4.063000202,4.28399992,4.208000183,4.300000191,4.449999809,5.262000084,6.098999977
Saudi Arabia,SAU,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,23.31900024,22.59799957,21.62000084,21.52799988,20.97400093,19.86700058,21.02000046,20.95199966,20.69599915,20.52499962,20.03700066,20.25300026,20.84199905,19.77000046,20.42900085,21.36499977,21.78899956,22.65200043,23.77300072,23.03199959,22.73600006
Saudi Arabia,SAU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,37.33786424,40.02284228,39.158628,29.63237545,34.66649385,43.40527066,39.63372226,40.9487917,45.85416578,50.98533108,57.05074299,59.83190824,59.93744014,62.11150203,47.08862065,49.56979004,56.04923973,54.2708405,51.91796577,46.87529151,33.32117124
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.212091348,2.637424217,1.103782049,2.893362519,-3.763285216,5.625416143,-1.210743863,-2.819174404,11.24206139,7.958441664,5.573850121,2.788402228,1.847130252,6.249772755,-2.059268194,5.039493675,9.996857794,5.411444902,2.699254723,3.652481698,4.10640887
Saudi Arabia,SAU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.868431031,1.222069564,0.057151022,-0.356989861,-1.347894384,-1.125,-1.112515803,0.230120174,0.586734694,0.329698199,0.699359623,2.207346666,4.168713364,9.868751965,5.066632331,5.343137255,5.823591056,2.885962454,3.506263617,2.670525554,2.184637068
Saudi Arabia,SAU,"Labor force, total",SL.TLF.TOTL.IN,5631834,5714611,5810170,5923911,6070111,6403507,6615765,6890897,7235752,7602735,7978167,8313231,8647413,8966123,9289847,9834264,10487696,11202506,11845700,12391396,12991603
Saudi Arabia,SAU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,79.35093689,..,..,..,82.85774231,..,..,..,..,..,..,..,..,94.4263382,..,..
Saudi Arabia,SAU,"Population, total",SP.POP.TOTL,18735841,19131578,19505576,19882458,20294406,20764312,21303592,21906308,22556425,23228890,23905654,24578301,25252569,25940770,26661492,27425676,28238020,29086357,29944476,30776722,31557144
Saudi Arabia,SAU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"Total employment, total (ages 15+)",SL.EMP.TOTL,5381147,5476295,5594055,5731546,5806025,6110793,6310151,6527675,6833321,7160193,7495523,7793633,8151830,8510551,8790167,9288344,9882536,10584009,11185946,11682593,12265332
Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Spain,ESP,Age dependency ratio (% of working-age population),SP.POP.DPND,46.65463448,46.32308969,46.1016972,45.97743143,45.91083678,45.88628463,45.54577244,45.27220227,45.07716153,44.96394131,44.94025888,45.19698927,45.47965682,45.81658047,46.2185894,46.6625205,47.58288247,48.47861108,49.34920235,50.19698277,51.02418145
Spain,ESP,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..,..,..,..,145.8104833,148.6430995,152.0417761,157.3558662,156.3733162,151.733677,149.1276707,146.8934358,135.9186057,130.6354969,118.6562976,116.7715812
Spain,ESP,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,3.660000086,3.417000055,2.976999998,2.752000093,2.369999886,2.095000029,1.889000058,1.756000042,1.625,1.437999964,1.608999968,1.34800005,1.083999991,1.034000039,0.916000009,0.824999988,0.757000029,0.70599997,0.677999973,0.601999998,0.57099998
Spain,ESP,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.907000065,5.228000164,5.257999897,5.210999966,6.025000095,5.65199995,5.43200016,5.19299984,5.342000008,5.379000187,5.105999947,5.381999969,5.431000233,5.706999779,5.620999813,5.521999836,5.176000118,5.210000038,5.106999874,5.076000214,4.987999916
Spain,ESP,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,8.98900032,8.359999657,8.043999672,7.698999882,7.206999779,6.688000202,6.553999901,6.004000187,5.704999924,5.484000206,5.300000191,4.804999828,4.515999794,4.046000004,4.125,4.197999954,4.099999905,4.21600008,4.297999859,4.243000031,4.124000072
Spain,ESP,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,30.20299911,29.46699905,29.91200066,30.50900078,30.6779995,30.82799911,31.45999908,31.03899956,30.7140007,30.20700073,29.56999969,29.40299988,29.11000061,27.82900047,24.58499908,22.97400093,21.76000023,20.67200089,19.75,19.45000076,19.90399933
Spain,ESP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.93182783,23.11841178,25.75374144,26.18321355,26.39723649,28.61617021,27.86221567,26.47713563,25.44730868,25.17889067,24.66778283,24.8719709,25.70773505,25.31649085,22.67342074,25.51929579,28.92010736,30.69998028,32.21753488,32.71299455,32.940061
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.757494033,2.674783588,3.689613998,4.305978447,4.48477443,5.289099595,4.001073835,2.879876097,3.187571476,3.166746501,3.723001788,4.174123186,3.768992408,1.11768686,-3.573751449,0.014063878,-0.998764958,-2.927750507,-1.705705,1.379997238,3.432253328
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.674753058,3.558506581,1.970708492,1.83353706,2.310672196,3.43261428,3.591100876,3.066777271,3.03988488,3.037486218,3.369714479,3.515374911,2.787030473,4.075660764,-0.287996835,1.79988133,3.196146412,2.446000185,1.408546292,-0.150870313,-0.500461321
Spain,ESP,"Labor force, total",SL.TLF.TOTL.IN,16541282,16820521,17146141,17424344,17749922,18265124,18197220,19041577,19814449,20485984,21257362,21906638,22486703,23119646,23387009,23577615,23613896,23604153,23376875,23144274,23057270
Spain,ESP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,97.16512299,97.75068665,..,97.93884277,97.6306076,97.67926788,97.74890137,97.78375244,97.89453888,98.07913208,98.09371948,98.14325714
Spain,ESP,"Population, total",SP.POP.TOTL,39724050,39889852,40057389,40223509,40386875,40567864,40850412,41431558,42187645,42921895,43653155,44397319,45226803,45954106,46362946,46576897,46742697,46773055,46620045,46480882,46444832
Spain,ESP,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,15.90836358,16.34985819,15.66859506,15.8349006,16.10439564,16.23226306,15.85783557,15.00371019,14.62739212,14.96261986,15.65864216,16.12144758,16.72491018,13.25736299,11.00743986,12.96645959,12.44776725,12.23833086,13.99444083,14.25247153,14.43058228
Spain,ESP,"Total employment, total (ages 15+)",SL.EMP.TOTL,12791633,13096444,13596825,14171242,15002425,15746381,16313642,16918439,17579157,18213932,19312324,20055518,20635999,20518705,19210164,18895021,18562998,17752809,17277887,17487847,17970538
Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,61.41436386,63.0851326,64.74060822,66.37773132,67.99343109,69.58618927,63.6,80.7,74.27824402,75.8337326,77.39506531,78.9683075,80,82.17324829,83.80799866,85.3,87.76,88.80839539,90.2,92.19206238,93.88990021
Sri Lanka,LKA,Age dependency ratio (% of working-age population),SP.POP.DPND,55.15835835,54.07641929,52.81917873,51.47778663,50.22990222,49.19229999,48.62928326,48.29004638,48.12770802,48.04730779,48.00172679,48.16981924,48.2784332,48.36282924,48.48876805,48.68954081,49.18805853,49.74560842,50.30961883,50.81391301,51.2265464
Sri Lanka,LKA,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..,..,..,..,..,..,..,9.352986731,11.20911596,12.6157127,13.46435429,15.14990291,15.79798357,16.47545362,16.86835261,17.1624537
Sri Lanka,LKA,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,9.26099968,9.881999969,9.288000107,13.53999996,12.02000046,12.84399986,10.53100014,10.56499958,10.05099964,9.388999939,8.020000458,10.02900028,10.06900024,10.39400005,10.31900024,10.18000031,10.53800011,8.664999962,8.796999931,8.666000366,8.402999878
Sri Lanka,LKA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.512000084,2.413000107,2.387000084,1.878000021,2.051000118,2.380000114,2.286000013,2.792999983,2.612999916,2.950999975,3.082000017,3.219000101,2.895999908,3.042999983,2.687000036,2.657000065,2.904000044,2.888000011,3.102999926,2.809999943,2.79399991
Sri Lanka,LKA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,39.56700134,36.47700119,38.70899963,42.65800095,41.68899918,41.26399994,40.93999863,36.63700104,35.88999939,34.68500137,33.82899857,34.19800186,33.81499863,34.68000031,33.48899841,33.59999847,33.05500031,30.99399948,29.75099945,28.48600006,28.09300041
Sri Lanka,LKA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,24.82299995,23.27099991,24.32299995,23.07999992,23.37100029,23.36599922,22.8010006,26.13299942,25.91399956,26.45999908,27.28700066,26.79700089,26.36899948,25.62100029,25.8390007,24.88999939,24.13299942,26.06999969,26.1609993,26.46999931,25.53499985
Sri Lanka,LKA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,35.59762913,34.97333778,36.53811808,36.24381868,35.48370472,39.01570089,37.33118848,34.9133302,34.65350283,35.33090273,32.33687299,30.12852709,29.11499969,24.8414871,21.32836624,19.5523217,20.89683958,19.81648247,20.32039824,21.08876229,21.01310319
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.500085232,3.799967205,6.405399698,4.698423046,4.300540498,6.00003316,-1.545408134,3.964675686,5.940269078,5.445061278,6.241748045,7.6682919,6.796826119,5.950088145,3.538912053,8.015959407,8.404738131,9.144579388,3.395722774,4.960706541,5.007683305
Sri Lanka,LKA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.674848734,15.93583104,9.573696264,9.364243007,4.69170563,6.17627591,14.1584558,9.55103167,6.314637871,7.57592583,11.6396861,10.02018361,15.84211149,22.56449553,3.464963221,6.217648893,6.716768436,7.542913732,6.911546529,2.763286599,2.236852542
Sri Lanka,LKA,"Labor force, total",SL.TLF.TOTL.IN,7155180,7278672,7401484,7978309,7864117,7830731,7907981,7984113,8056471,8123334,8183016,8231291,8273940,8310608,8341363,8242391,8250892,8172455,8498965,8449225,8519572
Sri Lanka,LKA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,90.68274689,..,..,..,..,90.80883026,..,90.55795288,..,91.18135834,..,..,..,..,..
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,18247121,18372120,18476505,18570701,18669103,18781938,18913054,19059300,19215307,19372538,19524558,19670151,19810789,19945832,20075086,20198353,20315017,20425000,20585000,20771000,20966000
Sri Lanka,LKA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,17.75201716,16.95069051,16.00769203,14.47642698,15.01207545,14.50276551,14.62550039,14.02036178,12.71067585,13.46596896,13.73252902,14.57725918,14.22160859,13.27733443,12.80032048,11.30003139,11.2563938,10.40841513,10.48662314,10.13750624,12.37995191
Sri Lanka,LKA,"Total employment, total (ages 15+)",SL.EMP.TOTL,6277232,6452552,6616833,7246719,7165869,7224589,7283231,7284667,7394318,7442566,7555397,7696228,7780039,7876788,7853282,7835122,7911733,7855408,8121583,8077446,8121702
Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Sweden,SWE,Age dependency ratio (% of working-age population),SP.POP.DPND,57.10873434,57.16494359,56.93759175,56.50726255,56.0220745,55.58386107,54.77646566,54.25659465,53.90218304,53.54972102,53.16559748,53.23335583,53.06354952,52.83709611,52.83486532,53.20150579,53.87368932,54.87134176,56.11865004,57.37879975,58.46559572
Sweden,SWE,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..,..,..,..,36.46954022,37.73122803,37.51878642,40.68829724,42.19760126,42.7962399,42.79697922,45.20259228,43.03944904,40.54038167,40.18191691,40.53446958
Sweden,SWE,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,0.537999988,0.556999981,0.515999973,0.523999989,0.532000005,0.479000002,0.463999987,0.479000002,0.423999995,0.453000009,0.344999999,0.284000009,0.294,0.263999999,0.224000007,0.261000007,0.216000006,0.245000005,0.225999996,0.226999998,0.256000012
Sweden,SWE,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.904000044,4.127999783,4.175000191,4.039000034,4.09100008,3.954999924,3.736000061,3.749000072,3.763999939,3.661999941,3.926000118,3.913000107,3.920000076,3.775000095,3.767999887,3.921999931,3.673000097,3.776000023,3.816999912,3.618999958,3.582000017
Sweden,SWE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.142999887,2.967000008,2.877000093,2.559000015,2.535000086,2.382999897,2.279000044,2.141000032,2.104000092,2.132999897,2.007999897,2.232000113,2.247999907,2.213000059,2.176000118,2.101000071,1.988999963,2.059999943,2.032999992,1.973999977,2.036999941
Sweden,SWE,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,24.71999931,25.72699928,25.99900055,25.74699974,25.15399933,24.60300064,22.35899925,23.18000031,22.74200058,22.6590004,22.07799911,21.90099907,21.68600082,21.26000023,20.15600014,19.88299942,19.9260006,19.61100006,19.15500069,18.60300064,18.28800011
Sweden,SWE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,38.00289027,36.83337431,40.0517318,41.02728995,41.0378425,44.09794661,43.75395964,42.09004637,41.24430521,43.44691751,45.87325511,48.18999568,48.25806561,49.81309771,44.45230346,46.18519236,46.68289496,46.3231383,43.80068591,45.03314841,45.55123266
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.024306541,1.517861239,2.900482859,4.226791693,4.530152752,4.735287133,1.563410279,2.073577213,2.385740236,4.32052981,2.818329618,4.688127152,3.404948895,-0.557047628,-5.18465903,5.988926547,2.664407951,-0.286320615,1.241204917,2.604326565,4.521969347
Sweden,SWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.52841957,0.470973017,0.517594974,-0.136019172,0.454014788,1.037254649,2.405958341,2.158482136,1.925655349,0.373659829,0.453170853,1.360214686,2.212168834,3.437049106,-0.494460544,1.157988027,2.961150738,0.888377507,-0.04429297,-0.179638494,-0.046784745
Sweden,SWE,"Labor force, total",SL.TLF.TOTL.IN,4563210,4556818,4529716,4518067,4544043,4513551,4560921,4578453,4604438,4616939,4752321,4750128,4824750,4892006,4908131,4941195,4998110,5033981,5097788,5140808,5182078
Sweden,SWE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"Population, total",SP.POP.TOTL,8826939,8840998,8846062,8850974,8857874,8872109,8895960,8924958,8958229,8993531,9029572,9080505,9148092,9219637,9298515,9378126,9449213,9519374,9600379,9696110,9799186
Sweden,SWE,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,26.85273965,27.45342322,27.68037416,29.91329241,30.46704566,30.02170262,27.97819323,26.85269639,26.90130819,27.21738681,28.49947306,28.49234983,28.44886024,27.02636882,26.93828723,27.11069962,26.48744987,26.0686333,26.24819326,26.30096727,26.98580429
Sweden,SWE,"Total employment, total (ages 15+)",SL.EMP.TOTL,4157093,4121640,4060399,4114149,4198253,4266602,4379403,4395731,4379713,4362092,4387848,4415229,4529506,4589707,4500743,4517201,4609738,4633326,4689454,4733616,4798586
Zimbabwe,ZWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,32.13007736,32.45994949,32.7745285,33.07075119,38.4,33.59741974,33.83086777,34.2,34.26678467,34.48138046,34.70182037,37.2,35.18447876,35.45730972,43.36908187,36.06305695,36.9,36.72887802,37.07681274,32.3,33.7
